mercado_code,mes,agente_code,rol_pui,ventas_reg_kwh,pui_agente_mes,egreso_giro_cior,recaudo_real_agente,total_giros_cnior_mes,param_rcpui,param_pct_ae,param_factor_recaudo,param_competitivo,param_cfpui,mercado_name,agente_name,ingresos_pui_facturado,flujo_neto_caja_pui,pct_perdida_sobre_giro_cnior,pct_apalancamiento_cior
NORTE DE SANTANDER,2024-03-01,EBSC,CNIOR,78546571.39000005,24.951621767924145,30.7222475591048,28.26446775437642,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,24.951621767924145,-2.457779804728382,-7.999999999999993,
NORTE DE SANTANDER,2024-03-01,CETC,CNIOR,15794851.679999983,5.017496728698658,6.177906112068447,5.683673623102971,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,5.017496728698658,-0.49423248896547634,-8.00000000000001,
NORTE DE SANTANDER,2024-03-01,CEOC,CNIOR,58812627.54000002,18.682807047930634,23.003627923030393,21.163337689187962,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,18.682807047930634,-1.8402902338424312,-7.999999999999999,
NORTE DE SANTANDER,2024-03-01,TPLC,CNIOR,844955.8799999993,0.26841425609352076,0.33049111199252323,0.3040518230331214,48053.316616614844,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,0.26841425609352076,-0.02643928895940184,-7.999999999999995,
NORTE DE SANTANDER,2024-03-01,EPMC,CNIOR,665226090.3700004,211.320106063603,260.19265092612926,239.37723885203891,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,211.320106063603,-20.815412074090347,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,EMEC,CNIOR,1253696.9000000006,0.39825762355811234,0.49036368926455637,0.45113459412339185,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,0.39825762355811234,-0.039229095141164516,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,TENC,CNIOR,5578224.399999997,1.7720155431650784,2.181834138960991,2.0072874078441116,48053.316616614844,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,1.7720155431650784,-0.17454673111687935,-8.000000000000004,
NORTE DE SANTANDER,2024-03-01,ETTC,CNIOR,24218641.629999984,7.693453386834854,9.47273815438401,8.714919102033289,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,7.693453386834854,-0.7578190523507207,-7.999999999999999,
NORTE DE SANTANDER,2024-03-01,ESSC,CNIOR,220904055.97000003,70.17383895976803,86.40312332187565,79.4908734561256,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,70.17383895976803,-6.912249865750056,-8.000000000000004,
NORTE DE SANTANDER,2024-03-01,CASC,CNIOR,49885593.030000046,15.846986404700324,19.5119597403017,17.951002961077567,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,15.846986404700324,-1.560956779224135,-7.999999999999995,
NORTE DE SANTANDER,2024-03-01,DLRC,CNIOR,456313.50000000035,0.14495555513257213,0.17847979948041842,0.16420141552198497,48053.316616614844,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.14495555513257213,-0.01427838395843345,-7.999999999999987,
NORTE DE SANTANDER,2024-03-01,NEUC,CNIOR,20376744.71999999,6.473011082692719,7.970041017171901,7.332437735798149,48053.316616614844,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,6.473011082692719,-0.6376032813737522,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,EPSC,CNIOR,251266034.9900003,79.81882540826811,98.2787306122984,90.41643216331452,48053.316616614844,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,79.81882540826811,-7.8622984489838785,-8.000000000000005,
NORTE DE SANTANDER,2024-03-01,ESVC,CNIOR,410421.1000000001,0.1303770727550705,0.16052971395878649,0.14768733684208357,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.1303770727550705,-0.012842377116702913,-7.9999999999999964,
NORTE DE SANTANDER,2024-03-01,CNSC,CNIOR,158764725.61999983,50.43424956245553,62.098308275387865,57.13044361335684,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,50.43424956245553,-4.967864662031026,-7.999999999999995,
NORTE DE SANTANDER,2024-03-01,EMIC,CNIOR,224899917.0700001,71.44319054367506,87.96604111387526,80.92875782476526,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,71.44319054367506,-7.0372832891100074,-7.999999999999985,
NORTE DE SANTANDER,2024-03-01,GNCC,CNIOR,130537991.27000009,41.46755901465484,51.05786812453765,46.97323867457464,48053.316616614844,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,41.46755901465484,-4.0846294499630105,-7.999999999999997,
NORTE DE SANTANDER,2024-03-01,EPTC,CNIOR,6924922.330000007,2.199816487119261,2.708573708373459,2.4918878117035823,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,2.199816487119261,-0.2166858966698766,-7.9999999999999964,
NORTE DE SANTANDER,2024-03-01,BIAC,CNIOR,16227975.660000011,5.155085748006948,6.347315698023203,5.8395304421813465,48053.316616614844,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,5.155085748006948,-0.5077852558418563,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,CDNC,CNIOR,65894045.87,20.932337086272952,25.773412563579832,23.711539558493445,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,20.932337086272952,-2.0618730050863867,-8,
NORTE DE SANTANDER,2024-03-01,EBPC,CNIOR,7584814.39000001,2.4094421499253738,2.9666800377884788,2.7293456347654006,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,2.4094421499253738,-0.23733440302307818,-7.9999999999999964,
NORTE DE SANTANDER,2024-03-01,CMMC,CNIOR,745972976.0900005,236.9706941894616,291.7755165918917,268.43347526454033,48053.316616614844,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,236.9706941894616,-23.342041327351353,-8.000000000000005,
NORTE DE SANTANDER,2024-03-01,VICC,CNIOR,273194.6799999998,0.086784823369603,0.10685577285247316,0.09830731102427531,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.086784823369603,-0.00854846182819785,-7.999999999999997,
NORTE DE SANTANDER,2024-03-01,HLAC,CNIOR,87664931.90000004,27.848220289830618,34.28874987695199,31.545649886795832,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,27.848220289830618,-2.743099990156157,-7.999999999999993,
NORTE DE SANTANDER,2024-03-01,CHCC,CNIOR,92726466.78999999,29.45610083643471,36.26848909621755,33.367009968520144,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,29.45610083643471,-2.9014791276974066,-8.000000000000007,
NORTE DE SANTANDER,2024-03-01,CQTC,CNIOR,26347091.06999998,8.36959066996764,10.305247447349062,9.480827651561137,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,8.36959066996764,-0.8244197957879251,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,EVSC,CNIOR,1158987.660000001,0.36817166191028927,0.4533196698258531,0.4170540962397849,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.36817166191028927,-0.03626557358606819,-7.999999999999988,
NORTE DE SANTANDER,2024-03-01,EMSC,CNIOR,102608895.99000008,32.59541845632619,40.133844782594224,36.92313719998669,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,32.59541845632619,-3.210707582607533,-7.999999999999988,
NORTE DE SANTANDER,2024-03-01,SCEC,CNIOR,381164.81999999995,0.1210833299477374,0.14908658333051666,0.13715965666407534,48053.316616614844,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.1210833299477374,-0.011926926666441323,-7.999999999999993,
NORTE DE SANTANDER,2024-03-01,ENDC,CIOR,918555479.4199986,291.79439012738334,0,0,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,48345.11100674223,48345.11100674223,,16468.211261922166
NORTE DE SANTANDER,2024-03-01,ENBC,CNIOR,4980749.080000002,1.5822175935348124,1.9481411289840829,1.7922898386653563,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,1.5822175935348124,-0.15585129031872658,-7.999999999999997,
NORTE DE SANTANDER,2024-03-01,EGVC,CNIOR,7663006.540000011,2.434281183857658,2.997263659033397,2.7574825663107254,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,2.434281183857658,-0.23978109272267156,-7.999999999999993,
NORTE DE SANTANDER,2024-03-01,ENIC,CNIOR,30274260.970000017,9.617121354364292,11.841297764242034,10.893993943102672,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,9.617121354364292,-0.9473038211393625,-7.999999999999999,
NORTE DE SANTANDER,2024-03-01,ASCC,CNIOR,1592295.069999999,0.5058189508018225,0.6228010015203548,0.5729769213987265,48053.316616614844,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.5058189508018225,-0.04982408012162831,-7.999999999999989,
NORTE DE SANTANDER,2024-03-01,HIMC,CNIOR,995758.0200000003,0.31631905820627876,0.38947498099578115,0.35831698251611865,48053.316616614844,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.31631905820627876,-0.031157998479662496,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,EDQC,CNIOR,41648412.29000002,13.230309258628523,16.2901169353898,14.986907580558615,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,13.230309258628523,-1.3032093548311856,-8.00000000000001,
NORTE DE SANTANDER,2024-03-01,EDPC,CNIOR,22489696.980000008,7.144225429445391,8.796488833588684,8.09276972690159,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,7.144225429445391,-0.7037191066870943,-7.999999999999995,
NORTE DE SANTANDER,2024-03-01,RTQC,CNIOR,6681057.180000002,2.1223486756349663,2.613189716726788,2.4041345393886453,48053.316616614844,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,2.1223486756349663,-0.2090551773381426,-7.999999999999983,
NORTE DE SANTANDER,2024-03-01,CSSC,CNIOR,696453469.8899994,221.2400013409879,272.40674591790213,250.61420624446995,48053.316616614844,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P.,221.2400013409879,-21.792539673432174,-8.000000000000002,
NORTE DE SANTANDER,2024-03-01,EMPC,CNIOR,1256516.2900000007,0.3991532495752809,0.4914664490160367,0.4521491330947538,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.3991532495752809,-0.0393173159212829,-7.999999999999993,
NORTE DE SANTANDER,2024-03-01,ESOC,CNIOR,418582.60000000015,0.1329697086582697,0.16372195544070506,0.15062419900544866,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.1329697086582697,-0.013097756435256402,-7.999999999999999,
NORTE DE SANTANDER,2024-03-01,EXEC,CNIOR,14166387.260000004,4.500187983691686,5.540958042062646,5.097681398697634,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,4.500187983691686,-0.44327664336501194,-8.000000000000005,
NORTE DE SANTANDER,2024-03-01,QIEC,CNIOR,21845382.989999995,6.939548399070146,8.544475619564487,7.860917569999328,48053.316616614844,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,6.939548399070146,-0.6835580495651588,-7.999999999999997,
NORTE DE SANTANDER,2024-03-01,PEEC,CNIOR,449738.3699999994,0.14286685598337104,0.17590804150271702,0.16183539818249967,48053.316616614844,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,0.14286685598337104,-0.014072643320217348,-7.999999999999992,
NORTE DE SANTANDER,2024-03-01,ITLC,CNIOR,61605.689999999966,0.019570069685150966,0.024096090074154728,0.02216840286822235,48053.316616614844,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,0.019570069685150966,-0.0019276872059323796,-8.000000000000005,
CAUCA,2024-03-01,EEPC,CNIOR,59224248.83000005,7.350549131186948,9.050529548904576,8.32648718499221,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,7.350549131186948,-0.7240423639123659,-7.999999999999997,
CAUCA,2024-03-01,EBSC,CNIOR,78546571.39000005,9.748716843091751,12.003327680371317,11.043061465941612,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,9.748716843091751,-0.960266214429705,-7.9999999999999964,
CAUCA,2024-03-01,CETC,CNIOR,15794851.679999983,1.9603597443154008,2.4137371883050833,2.220638213240677,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,1.9603597443154008,-0.19309897506440654,-7.999999999999995,
CAUCA,2024-03-01,CEOC,CNIOR,58812627.54000002,7.299461230954178,8.987626418485869,8.268616305006999,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,7.299461230954178,-0.7190101134788698,-8.000000000000004,
CAUCA,2024-03-01,TPLC,CNIOR,844955.8799999993,0.10487072157644946,0.12912444329031192,0.11879448782708696,48053.316616614844,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,0.10487072157644946,-0.01032995546322496,-8.000000000000005,
CAUCA,2024-03-01,EPMC,CNIOR,665226090.3700004,82.56376665321551,101.65850148438174,93.5258213656312,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,82.56376665321551,-8.132680118750542,-8.000000000000004,
CAUCA,2024-03-01,EMEC,CNIOR,1253696.9000000006,0.15560114043014645,0.19158741669125973,0.17626042335595896,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,0.15560114043014645,-0.01532699333530077,-7.9999999999999964,
CAUCA,2024-03-01,TENC,CNIOR,5578224.399999997,0.6923348683523654,0.8524529354105854,0.7842567005777386,48053.316616614844,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,0.6923348683523654,-0.06819623483284687,-8.000000000000004,
CAUCA,2024-03-01,ETTC,CNIOR,24218641.629999984,3.005868689072308,3.7010436778324127,3.4049601836058194,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,3.005868689072308,-0.2960834942265933,-8.000000000000007,
CAUCA,2024-03-01,ESSC,CNIOR,220904055.97000003,27.417251358423943,33.75810965147456,31.057460879356597,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,27.417251358423943,-2.7006487721179653,-8,
CAUCA,2024-03-01,CASC,CNIOR,49885593.030000046,6.191492669800945,7.623415116308588,7.013541907003901,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,6.191492669800945,-0.6098732093046868,-7.999999999999997,
CAUCA,2024-03-01,DLRC,CNIOR,456313.50000000035,0.05663482217565638,0.06973290327697801,0.06415427101481977,48053.316616614844,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.05663482217565638,-0.00557863226215824,-7.999999999999999,
CAUCA,2024-03-01,NEUC,CNIOR,20376744.71999999,2.529036098506714,3.113932786690358,2.864818163755129,48053.316616614844,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,2.529036098506714,-0.2491146229352288,-8.000000000000005,
CAUCA,2024-03-01,EPSC,CNIOR,251266034.9900003,31.185593260863218,38.39796568531821,35.32612843049276,48053.316616614844,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,31.185593260863218,-3.0718372548254536,-7.99999999999999,
CAUCA,2024-03-01,ESVC,CNIOR,410421.1000000001,0.050938940039331006,0.06271971981791226,0.05770214223247928,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.050938940039331006,-0.005017577585432982,-8.000000000000002,
CAUCA,2024-03-01,CNSC,CNIOR,158764725.61999983,19.704900256633998,24.262103258955506,22.321134998239064,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,19.704900256633998,-1.940968260716442,-8.000000000000007,
CAUCA,2024-03-01,EMIC,CNIOR,224899917.0700001,27.913193036321108,34.36874903776172,31.61924911474078,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,27.913193036321108,-2.749499923020938,-8.000000000000002,
CAUCA,2024-03-01,GNCC,CNIOR,130537991.27000009,16.201571776298167,19.94855098348374,18.352666904805044,48053.316616614844,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,16.201571776298167,-1.5958840786786972,-7.999999999999989,
CAUCA,2024-03-01,EPTC,CNIOR,6924922.330000007,0.8594787240346431,1.0582525808210261,0.9735923743553441,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,0.8594787240346431,-0.08466020646568206,-7.999999999999997,
CAUCA,2024-03-01,BIAC,CNIOR,16227975.660000011,2.0141164260425777,2.4799263161837932,2.2815322108890896,48053.316616614844,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,2.0141164260425777,-0.19839410529470358,-8.000000000000004,
CAUCA,2024-03-01,CDNC,CNIOR,65894045.87,8.178363274989653,10.069794400519509,9.264210848477948,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,8.178363274989653,-0.8055835520415613,-8.000000000000005,
CAUCA,2024-03-01,EBPC,CNIOR,7584814.39000001,0.9413804636790493,1.1590959466062285,1.0663682708777302,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,0.9413804636790493,-0.09272767572849827,-7.999999999999999,
CAUCA,2024-03-01,CMMC,CNIOR,745972976.0900005,92.58557296398706,113.99807673654932,104.87823059762538,48053.316616614844,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,92.58557296398706,-9.119846138923947,-8.000000000000002,
CAUCA,2024-03-01,VICC,CNIOR,273194.6799999998,0.03390724166857944,0.04174905672574871,0.038409132187688814,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.03390724166857944,-0.0033399245380598963,-7.999999999999999,
CAUCA,2024-03-01,HLAC,CNIOR,87664931.90000004,10.880431609403455,13.396777033696267,12.325034871000566,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,10.880431609403455,-1.0717421626957009,-7.9999999999999964,
CAUCA,2024-03-01,CHCC,CNIOR,92726466.78999999,11.50863815694375,14.17027052647572,13.036648884357662,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,11.50863815694375,-1.133621642118058,-8.000000000000004,
CAUCA,2024-03-01,CQTC,CNIOR,26347091.06999998,3.2700387290651536,4.02630900294214,3.704204282706769,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,3.2700387290651536,-0.3221047202353713,-8.000000000000002,
CAUCA,2024-03-01,EVSC,CNIOR,1158987.660000001,0.14384641266997383,0.17711414278558732,0.16294501136274034,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.14384641266997383,-0.014169131422846981,-7.999999999999997,
CAUCA,2024-03-01,EMSC,CNIOR,102608895.99000008,12.73518442481774,15.680483306823415,14.426044642277542,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,12.73518442481774,-1.254438664545873,-7.999999999999999,
CAUCA,2024-03-01,SCEC,CNIOR,381164.81999999995,0.04730783069165398,0.05824883446500423,0.05358892770780389,48053.316616614844,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.04730783069165398,-0.0046599067572003355,-7.999999999999995,
CAUCA,2024-03-01,ENDC,CIOR,918555479.4199986,114.00545071628689,0,0,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,48167.32206733113,48167.32206733113,,42150.016788407745
CAUCA,2024-03-01,ENBC,CNIOR,4980749.080000002,0.6181799101875443,0.7611479691977929,0.7002561316619695,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.6181799101875443,-0.06089183753582339,-7.999999999999995,
CAUCA,2024-03-01,EGVC,CNIOR,7663006.540000011,0.9510851919213263,1.1710451123288492,1.0773615033425412,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,0.9510851919213263,-0.09368360898630801,-8.000000000000005,
CAUCA,2024-03-01,ENIC,CNIOR,30274260.970000017,3.757454878138306,4.626451139409639,4.256335048256868,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,3.757454878138306,-0.370116091152771,-7.999999999999997,
CAUCA,2024-03-01,ASCC,CNIOR,1592295.069999999,0.1976258605993997,0.24333130206474007,0.22386479789956087,48053.316616614844,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.1976258605993997,-0.0194665041651792,-7.999999999999997,
CAUCA,2024-03-01,HIMC,CNIOR,995758.0200000003,0.12358735473020994,0.15216972036973506,0.13999614274015623,48053.316616614844,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.12358735473020994,-0.012173577629578824,-8.000000000000012,
CAUCA,2024-03-01,EDQC,CNIOR,41648412.29000002,5.1691445112681755,6.364625867650797,5.855455798238733,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,5.1691445112681755,-0.5091700694120638,-8,
CAUCA,2024-03-01,EDPC,CNIOR,22489696.980000008,2.791282723931454,3.436829864193989,3.16188347505847,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,2.791282723931454,-0.2749463891355193,-8.000000000000004,
CAUCA,2024-03-01,RTQC,CNIOR,6681057.180000002,0.8292116830527522,1.0209856033645712,0.9393067550954054,48053.316616614844,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,0.8292116830527522,-0.08167884826916583,-8.000000000000012,
CAUCA,2024-03-01,CSSC,CNIOR,696453469.8899994,86.43951673759145,106.4306062668648,97.9161577655156,48053.316616614844,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P.,86.43951673759145,-8.514448501349193,-8.000000000000009,
CAUCA,2024-03-01,EMPC,CNIOR,1256516.2900000007,0.15595106575844342,0.19201827015093184,0.1766568085388573,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.15595106575844342,-0.01536146161207455,-8.000000000000002,
CAUCA,2024-03-01,ESOC,CNIOR,418582.60000000015,0.051951895170368384,0.06396694368942835,0.058849588194274084,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.051951895170368384,-0.005117355495154262,-7.99999999999999,
